baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
10380.114497344	0.766113525891955	0.230960775521691	3.31707201866408	0.000909661648742128	0.0138898336365625	Lachnospiraceae_bacterium_G41
2480.58294778987	1.11281811394023	0.337022665449372	3.30190882698185	0.00096029278526181	0.014119860583294	Megamonas_sp._Calf98-2
93542.581279496	-1.10536730234905	0.336417727143464	-3.28569874047592	0.00101729748674074	0.0144238250798598	Erysipelotrichaceae_bacterium_NK3D112
38263.8792170778	-0.537083879501376	0.169553843331694	-3.16763022853272	0.00153686859725698	0.0210392011417593	Bacteroidales_bacterium_WCE2008
1934.46340950399	0.573579717960509	0.182282909579388	3.14664561413917	0.00165155002010191	0.021855511932682	Butyrivibrio_sp._AE2005
332.023292138283	0.571388169884083	0.182926695188495	3.12359095153008	0.00178658639045078	0.0228798321615794	Enterococcus_casseliflavus_NLAE-zl-C414
11816.5093771238	0.765143800503947	0.248874162661176	3.07442039110197	0.00210912002170484	0.0261662702692757	Eubacterium_ruminantium_FB3002
1465.91237801781	0.624720574858275	0.205376713104655	3.04182770000771	0.00235146452543333	0.0282673021347182	Thermoplasmatales_archaeon_BRNA1
57940.5811644515	-1.34067895938613	0.442021953160349	-3.03305967000193	0.00242087726090786	0.0282673021347182	Fibrobacter_succinogenes_HM2
1434.42426919233	0.586140843582043	0.194883533327793	3.00764684205595	0.00263278895812005	0.0298633490392474	Clostridium_algidicarnis_B3
45433.2859420254	-1.10389879074898	0.372302914662232	-2.96505546229872	0.00302628364836315	0.0333731835666714	Fibrobacter_succinogenes_subsp._succinogenes_S85
2283.93565612871	-0.627520317279853	0.213678661469897	-2.9367476984512	0.00331673825243572	0.0350041868070774	Butyrivibrio_fibrisolvens_AR40
3087.71620719231	-0.394403228107158	0.134443295075387	-2.9336028091695	0.0033505266968991	0.0350041868070774	Clostridium_clostidiforme_ATCC
9607.98338112647	-0.586141412081177	0.200463253901608	-2.92393444021849	0.00345637534609083	0.0351841285230272	Lachnospiraceae_bacterium_NK4A144
1470.47426925697	0.563379276625761	0.193268315390272	2.91501105852821	0.00355675939384049	0.0353008369838669	Bacillus_cereus_KPR-7A
