baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
90822.4007360785	0.519660342373263	0.263416554631905	1.97277025014403	0.0485217440703687	0.188057119920499	Selenomonas_bovis_DSM_23594
3964.21446580626	-0.522559897354816	0.265281864581927	-1.96982895222916	0.0488579772342472	0.188057119920499	Streptococcus_gallolyticus_VTM1R29
38324.162862665	-0.224764587839153	0.114897017947948	-1.95622647004623	0.0504384816365273	0.192326172969188	Bacteroides_thetaiotaomicron_NLAE-zl-C523
55794.2215852054	0.183777742643637	0.0943393577737168	1.94804954136372	0.0514090355699166	0.194211912153018	Butyrivibrio_sp._INlla16
4571.3585454328	-0.544984946007661	0.28479232112783	-1.91362233310723	0.0556684293422882	0.208373570382143	Streptococcus_equinus_Sb17
33816.0540597832	-0.145188992871672	0.0765948316992597	-1.89554555641219	0.0580201622823284	0.215202056465363	Clostridium_innocuum_NLAE-zl-G197
5049.08460442141	-0.61242853401775	0.324610325580232	-1.88665758836553	0.0592063955976126	0.217623508142576	Streptococcus_sp._45
2883.52299020664	-0.452601304417019	0.241052554803431	-1.87760426263102	0.0604353221838649	0.220157245098365	Streptococcus_equinus_MPR4
68255.9002363745	0.232388867076212	0.124802019011188	1.8620601566981	0.0625946113093282	0.222820464434446	Bordetella_trematum_HR18
44550.3678327022	0.189399872408551	0.101775137533542	1.86096405270031	0.0627492532623494	0.222820464434446	Lampropedia_hyalina_DSM_16112
33258.9547631256	0.174455737702957	0.0938385105179642	1.8591059975271	0.0630121153380809	0.222820464434446	Butyrivibrio_sp._AD3002
53002.6564923494	0.153026229436604	0.0824174785055349	1.85672059144987	0.0633509163588131	0.222820464434446	Butyrivibrio_sp._INlla18
764312.030156098	0.418583526188654	0.227865366567277	1.83697738930004	0.0662132333748194	0.230897429204499	Prevotella_sp._FD3004
3429.66392252034	-0.481550351508566	0.264643401657838	-1.81961971653905	0.068816936991233	0.237943307562907	Streptococcus_equinus_Ye01
73068.1382914864	0.12397389894707	0.0695515895115734	1.78247398539239	0.0746719698435205	0.254677986816458	Lachnospiraceae_bacterium_MA2020
808766.793481775	0.4011683341116	0.225550673242629	1.7786173206411	0.0753025224676547	0.254677986816458	Prevotella_sp._KHP7
150653.37142872	-0.258196288926287	0.145584217701902	-1.7735184005657	0.0761428456047189	0.254677986816458	Bacteroides_vulgatus_NLAE-zl-G202
284853.481253221	-0.237917443285719	0.13440656746212	-1.77013257445751	0.0767050582189028	0.254677986816458	Bacteroides_sp._AR29
11418.5665956383	0.125854047346556	0.0711162262100816	1.76969524472201	0.0767779224961379	0.254677986816458	Methanomicrobium_mobile_DSM
77059.2388653844	-0.339518982281578	0.19226647340651	-1.76587720295744	0.0774164525951778	0.254725102087359	Butyrivibrio_fibrisolvens_AR40
53427.3036414342	-0.447847507769428	0.254595202225009	-1.75905713798026	0.0785678040899627	0.256445312549638	Butyrivibrio_fibrisolvens_AB2020
148132.5360681	0.495305045152509	0.282366318372971	1.75412226219656	0.0794095598134102	0.257135717491043	Ruminococcaceae_bacterium_AB4001
865402.814297624	0.366798264524181	0.209614499845716	1.7498706663621	0.0801406333723467	0.257459672566279	Prevotella_ruminicola_AR32
6218.76007954343	-0.467424250762328	0.271256386907672	-1.72318246988015	0.08485553280741	0.269099212677893	Streptococcus_gallolyticus_VTM2R47
25071.6729202992	-0.234593027554653	0.136238702221527	-1.72192646971343	0.0850828393025691	0.269099212677893	Bacteroides_ovatus_NLAE-zl-C57
48422.0801062977	-0.249154668489993	0.145468817314501	-1.71277029049687	0.0867548078492735	0.272276627711566	Bacteroides_ovatus_NLAE-zl-C500
68113.1355428602	0.22631251998692	0.132464010019256	1.7084830812084	0.0875467430554686	0.272664665394131	Butyrivibrio_sp._LB2008
132595.671148362	-0.420005155803253	0.246911195242445	-1.70103731177861	0.0889359810565756	0.274893032356688	Lachnospiraceae_bacterium_JC7
3279.6613963538	-0.377264703790341	0.222956553000273	-1.69209964324251	0.0906269764822481	0.278013581990656	Streptococcus_bovis_2B
70133.2983936421	0.177028895874197	0.105458726865498	1.6786557275623	0.0932191589544642	0.281985269369912	Butyrivibrio_sp._WCD3002
571158.4697148	0.52546014990722	0.313105441496511	1.67822107273429	0.093303949423868	0.281985269369912	Clostridiales_bacterium_R-7
54491.498946081	0.146342661482058	0.0876538582853024	1.6695518525349	0.0950080631883363	0.282260677171565	Butyrivibrio_sp._WCE2006
23195.1324656525	-0.297253277540839	0.178351382820704	-1.66667212129029	0.09557961932986	0.282260677171565	Succinivibrio_dextrinosolvens_ACV-10
25369.2420664392	-0.225994244724112	0.135687252482284	-1.66555251572817	0.0958025755292209	0.282260677171565	Bacteroides_ovatus_NLAE-zl-C34
105536.304638643	0.255949680380094	0.153838998227387	1.66375030602954	0.096162338546195	0.282260677171565	Butyrivibrio_sp._AE3009
86473.2303528441	0.188733032548846	0.113736582741187	1.65938722616906	0.0970377886327592	0.282795841158327	Lachnospiraceae_bacterium_KH1P17
194513.030141884	0.392368270915718	0.238117921592397	1.64778975178257	0.0993958227497764	0.287613444552545	Eubacterium_sp._AB3007
204252.409197777	-0.303409288231956	0.186613354723077	-1.62587124958017	0.103977047363907	0.298750952989255	Prevotella_bryantii_FB3001
18049.4159000141	-0.212922905082716	0.132074255835964	-1.61214540816468	0.106930301560224	0.305087853402599	Bacteroides_xylanisolvens_NLAE-zl-G339
124701.818270238	-0.464508507926065	0.288780432549132	-1.60851794502051	0.107721789222252	0.305121348653619	Selenomonas_ruminantium_lactilytica_TAM6421
30363.0351535403	-0.224587993309425	0.139907999879027	-1.60525483534621	0.108437734202879	0.305121348653619	Lachnospiraceae_bacterium_MD2004
25324.0342312802	-0.216277510597206	0.135328838367766	-1.59816276564391	0.110006757942128	0.307416145482112	Bacteroides_ovatus_NLAE-zl-C11
17968.8596628108	-0.215578202212183	0.135533443169795	-1.59059046365486	0.111701772029147	0.310029408080898	Bacteroides_xylanisolvens_NLAE-zl-G421
18093.1690181514	-0.116288562585184	0.0733089678655136	-1.58628017787015	0.112675766795768	0.310190946648659	Allisonella_histaminiformans_DSM
137592.128226579	0.298113260416201	0.188248131704519	1.58361869367251	0.113280517281005	0.310190946648659	Lachnospiraceae_bacterium_AC2028
7029.48250308147	-0.43210330652187	0.273729807097151	-1.57857600932919	0.11443334103059	0.311258687603205	Streptococcus_equinus_Sb05
186194.815464593	-0.300471115860702	0.191199653258085	-1.57150450192041	0.116065509529968	0.313607469458456	Prevotella_bryantii_C21a
157586.762382648	0.308479589351492	0.197667834518528	1.56059578485734	0.118619153951346	0.318398781658876	Methanobrevibacter_YLM1
76684.5953368542	0.135763558082715	0.0874762445749052	1.55200487563754	0.12066105699625	0.321762818656668	Butyrivibrio_sp._NC2002
112268.761461713	-0.631687669720933	0.408256565643829	-1.54728110428487	0.121795476135199	0.322678923786762	Butyrivibrio_sp._TB
45957.3639806288	-0.248700473329961	0.161499910229909	-1.53994186731072	0.123574524195901	0.32465346453108	Methanobrevibacter_sp._AbM4
28785.9748439545	0.126762378442098	0.082867249599852	1.52970418415243	0.12608996748842	0.32465346453108	Enterobacter_sp._KPR-6
55298.4722713037	-0.441073776942999	0.288384010913861	-1.52946682288411	0.126148757740702	0.32465346453108	Butyrivibrio_fibrisolvens_YRB2005
18039.5758321684	-0.202866030029462	0.132685234685472	-1.5289269413462	0.12628255649704	0.32465346453108	Bacteroides_xylanisolvens_NLAE-zl-G310
156466.578341878	0.307646560042815	0.201342994846925	1.52797250421704	0.126519364854024	0.32465346453108	Methanobrevibacter_olleyae_DSM
344184.632761414	0.373084227598373	0.244975811507122	1.52294312366234	0.127772935631964	0.325820985861509	Lachnoclostridium_lavalense_NLAE-zl-G277
46994.5668171882	-0.401880340813763	0.265059950910768	-1.51618658131064	0.129472180130538	0.328103413001612	Butyrivibrio_fibrisolvens_WTE3004
88455.1140895821	0.244160520541697	0.162130966102435	1.50594625080711	0.132080972166014	0.332648374344035	Lachnospiraceae_bacterium_NC2004
76139.4101627934	-0.166731195325988	0.11306453847618	-1.47465507375784	0.140305300232703	0.35009085575542	Dorea_sp._AGR2135
